customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
912,53,Male,Pants,Clothing,74,Vermont,M,Black,Winter,2.8,Yes,"2-Day Shipping",Yes,2,"Bank Transfer",Quarterly,"Middle Aged",90
913,24,Male,Hoodie,Clothing,56,Arkansas,M,Green,Winter,3.4,Yes,"Next Day Air",Yes,32,"Bank Transfer",Monthly,"Young Adult",30
914,37,Male,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,Yes,"Next Day Air",Yes,29,Cash,"Every 3 Months",Adult,90
915,43,Male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Yes,Standard,Yes,27,Venmo,"Every 3 Months",Adult,90
916,31,Male,Dress,Clothing,22,"Rhode Island",L,Purple,Winter,2.9,Yes,"Store Pickup",Yes,33,"Credit Card",Fortnightly,"Young Adult",14
917,49,Male,Jeans,Clothing,34,Illinois,S,Blue,Spring,2.7,Yes,Standard,Yes,16,Venmo,Monthly,"Middle Aged",30
918,69,Male,Sweater,Clothing,64,Missouri,M,Maroon,Spring,3.7,Yes,Standard,Yes,11,"Bank Transfer",Quarterly,Senior,90
919,65,Male,Shorts,Clothing,42,"North Carolina",M,Orange,Spring,4.3,Yes,"2-Day Shipping",Yes,11,Cash,Fortnightly,Senior,14
920,41,Male,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,Yes,"2-Day Shipping",Yes,17,"Debit Card",Bi-Weekly,Adult,14
921,37,Male,Belt,Accessories,81,Arkansas,XL,Gold,Summer,4.3,Yes,"Free Shipping",Yes,37,Cash,Weekly,Adult,NULL
922,70,Male,Coat,Outerwear,24,"South Dakota",L,Silver,Summer,4.1,Yes,Express,Yes,18,PayPal,Weekly,Senior,NULL
923,63,Male,Sneakers,Footwear,60,Georgia,M,Cyan,Fall,4.2,Yes,Standard,Yes,13,"Credit Card",Monthly,Senior,30
924,55,Male,Shirt,Clothing,24,Arkansas,M,Silver,Spring,4.2,Yes,"2-Day Shipping",Yes,7,PayPal,Weekly,"Middle Aged",NULL
925,52,Male,Socks,Clothing,78,Kansas,XL,Beige,Winter,3.1,Yes,Standard,Yes,37,Cash,Quarterly,"Middle Aged",90
926,22,Male,Jeans,Clothing,88,Arizona,L,Teal,Winter,4.9,Yes,Express,Yes,8,Cash,Monthly,"Young Adult",30
927,54,Male,Jeans,Clothing,63,Massachusetts,XL,Green,Spring,4.4,Yes,Express,Yes,11,Cash,Bi-Weekly,"Middle Aged",14
928,28,Male,Sneakers,Footwear,78,"New Mexico",L,Black,Summer,4.4,Yes,Standard,Yes,8,Venmo,Bi-Weekly,"Young Adult",14
929,67,Male,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,Yes,"Store Pickup",Yes,31,Cash,"Every 3 Months",Senior,90
930,59,Male,Boots,Footwear,94,Nebraska,M,White,Fall,4.5,Yes,"2-Day Shipping",Yes,26,"Debit Card",Fortnightly,Senior,14
931,26,Male,T-shirt,Clothing,78,Hawaii,L,Green,Fall,4.5,Yes,"Store Pickup",Yes,20,"Credit Card",Bi-Weekly,"Young Adult",14
932,24,Male,Coat,Outerwear,36,Nebraska,M,Silver,Winter,4.1,Yes,Standard,Yes,24,"Bank Transfer",Fortnightly,"Young Adult",14
933,62,Male,Skirt,Clothing,24,Indiana,L,Blue,Winter,3.2,Yes,Standard,Yes,45,"Debit Card",Bi-Weekly,Senior,14
934,70,Male,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,Yes,"Store Pickup",Yes,33,"Debit Card",Monthly,Senior,30
935,45,Male,Jeans,Clothing,47,Oregon,S,Yellow,Spring,3.7,Yes,Express,Yes,21,"Bank Transfer",Monthly,"Middle Aged",30
936,58,Male,Hoodie,Clothing,51,Ohio,L,White,Fall,2.6,Yes,"Store Pickup",Yes,2,"Bank Transfer",Fortnightly,Senior,14
937,31,Male,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,Yes,"Free Shipping",Yes,28,Cash,Weekly,"Young Adult",NULL
938,32,Male,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,Yes,Express,Yes,18,Venmo,Quarterly,Adult,90
939,36,Male,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,Yes,"Free Shipping",Yes,21,"Debit Card",Fortnightly,Adult,14
940,25,Male,T-shirt,Clothing,89,"New York",L,Indigo,Winter,4.8,Yes,"Next Day Air",Yes,24,"Credit Card",Monthly,"Young Adult",30
941,48,Male,Belt,Accessories,44,Colorado,S,Maroon,Spring,2.6,Yes,"Store Pickup",Yes,15,PayPal,"Every 3 Months","Middle Aged",90
942,39,Male,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,Yes,"2-Day Shipping",Yes,38,PayPal,"Every 3 Months",Adult,90
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,Yes,Express,Yes,38,PayPal,Bi-Weekly,"Young Adult",14
944,32,Male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,Yes,"Next Day Air",Yes,13,Venmo,Fortnightly,Adult,14
945,54,Male,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,Yes,Express,Yes,39,Cash,Bi-Weekly,"Middle Aged",14
946,38,Male,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,Yes,"Store Pickup",Yes,8,Venmo,"Every 3 Months",Adult,90
947,46,Male,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,Yes,"Next Day Air",Yes,4,PayPal,Quarterly,"Middle Aged",90
948,57,Male,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,Yes,"Store Pickup",Yes,6,Cash,"Every 3 Months","Middle Aged",90
949,49,Male,Hat,Accessories,90,Alabama,L,Olive,Summer,4.9,Yes,Express,Yes,11,Venmo,"Every 3 Months","Middle Aged",90
950,33,Male,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,Yes,Standard,Yes,49,Venmo,Monthly,Adult,30
951,54,Male,Backpack,Accessories,37,"New Mexico",XL,Turquoise,Winter,4.1,Yes,"Free Shipping",Yes,30,PayPal,Quarterly,"Middle Aged",90
952,47,Male,Dress,Clothing,51,Alaska,M,Cyan,Summer,2.9,Yes,Express,Yes,34,"Bank Transfer",Monthly,"Middle Aged",30
953,36,Male,Hat,Accessories,71,Idaho,S,Red,Fall,3.1,Yes,"2-Day Shipping",Yes,28,PayPal,Monthly,Adult,30
954,68,Male,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,3.6,Yes,"2-Day Shipping",Yes,36,Venmo,Quarterly,Senior,90
955,60,Male,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,3.5,Yes,Standard,Yes,18,"Credit Card","Every 3 Months",Senior,90
956,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,Yes,"Free Shipping",Yes,4,PayPal,Monthly,"Middle Aged",30
957,29,Male,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,2.9,Yes,"2-Day Shipping",Yes,42,"Debit Card",Quarterly,"Young Adult",90
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,Yes,"Store Pickup",Yes,11,Cash,Quarterly,Adult,90
959,70,Male,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,Yes,"Free Shipping",Yes,31,"Credit Card",Bi-Weekly,Senior,14
960,36,Male,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,Yes,Standard,Yes,12,Cash,Fortnightly,Adult,14
961,18,Male,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,Yes,Standard,Yes,20,Venmo,Quarterly,"Young Adult",90
962,62,Male,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,Yes,"Next Day Air",Yes,37,"Debit Card",Quarterly,Senior,90
963,29,Male,Sunglasses,Accessories,64,Michigan,L,Green,Spring,4.4,Yes,Standard,Yes,26,"Debit Card",Fortnightly,"Young Adult",14
964,21,Male,Boots,Footwear,63,"South Carolina",L,Green,Spring,2.5,Yes,"2-Day Shipping",Yes,14,"Credit Card",Weekly,"Young Adult",NULL
965,42,Male,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,Yes,"Next Day Air",Yes,12,Venmo,Bi-Weekly,Adult,14
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5,Yes,"Store Pickup",Yes,10,"Credit Card",Annually,Adult,365
967,58,Male,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,Yes,Express,Yes,19,Cash,Annually,Senior,365
968,27,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,Yes,"Store Pickup",Yes,4,Cash,Weekly,"Young Adult",NULL
969,57,Male,Shorts,Clothing,67,"North Carolina",L,Gray,Summer,3.1,Yes,"Next Day Air",Yes,48,"Bank Transfer",Quarterly,"Middle Aged",90
970,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Express,Yes,37,PayPal,Monthly,Adult,30
971,45,Male,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,Yes,"Free Shipping",Yes,4,Cash,Monthly,"Middle Aged",30
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,Yes,"Next Day Air",Yes,15,"Credit Card",Weekly,"Middle Aged",NULL
973,61,Male,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3,Yes,Standard,Yes,33,"Credit Card",Weekly,Senior,NULL
974,60,Male,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,Yes,"2-Day Shipping",Yes,30,"Bank Transfer",Quarterly,Senior,90
975,69,Male,Skirt,Clothing,90,"North Carolina",M,Beige,Spring,3.6,Yes,"2-Day Shipping",Yes,23,"Bank Transfer",Monthly,Senior,30
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,Yes,"2-Day Shipping",Yes,2,"Bank Transfer",Weekly,Senior,NULL
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,Yes,Express,Yes,50,"Credit Card","Every 3 Months",Adult,90
978,20,Male,Belt,Accessories,20,Washington,M,Black,Spring,4.6,Yes,Express,Yes,34,Cash,Bi-Weekly,"Young Adult",14
979,56,Male,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,Yes,Standard,Yes,33,"Credit Card",Weekly,"Middle Aged",NULL
980,64,Male,Hat,Accessories,33,"New Hampshire",S,Brown,Fall,3.5,Yes,"Store Pickup",Yes,34,"Debit Card",Monthly,Senior,30
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4,Yes,"Free Shipping",Yes,39,PayPal,"Every 3 Months","Middle Aged",90
982,27,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,Yes,"Next Day Air",Yes,47,"Credit Card",Quarterly,"Young Adult",90
983,35,Male,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,Yes,Standard,Yes,37,PayPal,Monthly,Adult,30
984,24,Male,Hat,Accessories,45,"New Mexico",L,Indigo,Winter,3.5,Yes,"Free Shipping",Yes,40,Venmo,Bi-Weekly,"Young Adult",14
985,26,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,Yes,"Free Shipping",Yes,8,"Credit Card",Bi-Weekly,"Young Adult",14
986,32,Male,Handbag,Accessories,80,"West Virginia",M,Gray,Fall,5,Yes,Express,Yes,12,"Bank Transfer",Annually,Adult,365
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Yes,"Store Pickup",Yes,36,"Bank Transfer",Monthly,"Middle Aged",30
988,62,Male,Handbag,Accessories,47,"West Virginia",M,Charcoal,Summer,2.8,Yes,Express,Yes,48,PayPal,Weekly,Senior,NULL
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,Yes,"2-Day Shipping",Yes,47,PayPal,Fortnightly,"Middle Aged",14
990,70,Male,Shoes,Footwear,31,Texas,M,Beige,Spring,3.1,Yes,"Store Pickup",Yes,2,"Bank Transfer",Monthly,Senior,30
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,Yes,"Store Pickup",Yes,24,Cash,Weekly,"Middle Aged",NULL
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,Yes,Standard,Yes,40,"Bank Transfer",Bi-Weekly,"Young Adult",14
993,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,Yes,Express,Yes,50,"Debit Card",Weekly,"Middle Aged",NULL
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Yes,"Store Pickup",Yes,25,Cash,Weekly,"Middle Aged",NULL
995,53,Male,Shoes,Footwear,68,"New York",L,Violet,Fall,3.2,Yes,Express,Yes,20,"Debit Card",Monthly,"Middle Aged",30
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3,Yes,"2-Day Shipping",Yes,10,Venmo,Weekly,Adult,NULL
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,Yes,Standard,Yes,32,"Bank Transfer",Quarterly,"Young Adult",90
998,64,Male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,Yes,Express,Yes,31,Cash,Fortnightly,Senior,14
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,Yes,"Next Day Air",Yes,48,"Bank Transfer",Bi-Weekly,"Middle Aged",14
1000,50,Male,Socks,Clothing,28,"New Mexico",L,Brown,Spring,2.9,Yes,Standard,Yes,23,"Debit Card",Monthly,"Middle Aged",30
